label,category,utterance1,utterance2
0,using_oven_0,"{'user': 'Human', 'text': 'The large white appliance in front of me is the refrigerator, while the oven is located beneath it.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Is the bread located behind you?', 'intent': 'Ask_about_object'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Is the bread located behind you?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Sample response: That's correct!"", 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Human', 'text': ""That's correct!"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Sure, let me just quickly get that.', 'intent': 'Inform_get_started'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Sure, let me quickly go and get it.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'The bread is chilling and has a soft texture.', 'intent': 'Inform_observation'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'The bread is cold and soft to the touch.', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Yes, we have to utilize the oven in order to prepare it.', 'intent': 'Inform_object'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Agreed, we should utilize the oven for preparing it.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'So, the oven is used to heat things?', 'intent': 'Inform_understanding'}"
0,using_oven_0,"{'user': 'Alien', 'text': ""So you're telling me that the oven is used to make things hot?"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Understood.', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Affirmative', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Am I supposed to place the bread in the oven?', 'intent': 'Inform_understanding'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Should I place the bread in the oven?', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Correct.', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Human', 'text': ""That's correct."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'There are multiple racks inside the oven.', 'intent': 'Inform_observation'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'There exist numerous tiers within the oven.', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Where should I place the loaf of bread?', 'intent': 'Ask_about_location'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Where should I place the loaf of bread?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Simply place the bread on the upper rack within the oven.', 'intent': 'Inform_next_step'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Simply place the loaf of bread on the top shelf within the oven.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Response: Understood.', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Alright', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""I'm confused, what do I do next?"", 'intent': 'Inform_confused'}"
0,using_oven_0,"{'user': 'Alien', 'text': ""I'm confused; what do I do next?"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'As soon as you shut the oven door, the bread will begin to bake.', 'intent': 'Inform_action'}"
0,using_oven_0,"{'user': 'Human', 'text': 'After shutting the oven door, the bread will begin to bake.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Alright, I will go ahead and shut it down.', 'intent': 'Inform_get_started'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Understood, I will proceed with closing it.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Has the bread finished baking?', 'intent': 'Ask_about_object'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Has the bread finished baking?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Sure, the loaf of bread has finished baking. Feel free to open the oven.', 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Sure, the bread has finished baking. You may now go ahead and open the oven.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'The oven is rather warm.', 'intent': 'Inform_observation'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'The oven is very warm.', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Oh yes, it can really heat up. Stay cautious!', 'intent': 'Casual_response'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Yeah, it can get really warm. Please be cautious!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'You are free to take the bread at this moment. It should be fine to handle.', 'intent': 'Inform_action'}"
0,using_oven_0,"{'user': 'Human', 'text': 'You may retrieve the bread at this time. It should be fine to handle.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Okay', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'The bread is currently warm and has a delightful aroma.', 'intent': 'Inform_observation'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'The bread is currently warm, emitting a pleasant aroma.', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'The flavor of the bread ought to be greatly improved.', 'intent': 'Casual_response'}"
1,using_oven_0,"{'user': 'Human', 'text': 'The flavor of the bread ought to be significantly improved.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Shall we indulge in the bread at this moment?', 'intent': 'Inform_get_started'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Shall we consume the bread at this moment?', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Have you overlooked something?', 'intent': 'Ask_know_next_step'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Have you overlooked something?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Oh, I need to remember to shut the oven.', 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Yes, I need to remember to shut the oven.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Sure', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Sure', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Should I consume it immediately?', 'intent': 'Ask_next_step'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Should I consume it immediately?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You need to use a plate to prevent the floor from getting dirty.', 'intent': 'Yes-no_negative'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Absolutely not! You need to make use of a plate in order to prevent the floor from becoming dirty.', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Okay, I will opt for using a plate.', 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Alright, I will opt for a plate.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I am of the opinion that the item in question is the white dish located at the opposite end of the counter.', 'intent': 'Inform_understanding'}"
0,using_oven_0,"{'user': 'Alien', 'text': ""I think it's the white plate at the far end of the countertop."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Sample suggestion: Yes, you are correct.', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Sample response: I agree with you.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Is it alright if I use the upper plate?', 'intent': 'Ask_about_object'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Is it okay if I utilize the top plate?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Sure, go ahead and use that plate.', 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Sure, go ahead and use that plate.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Absolutely', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Certainly', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I am salivating.', 'intent': 'Inform_condition'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'I am salivating.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'You did an excellent job baking the bread. I hope you relish it.', 'intent': 'Casual_response'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Sample rephrased: I am salivating.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'I must say, your bread baking skills are truly impressive. I hope you find as much delight in indulging in it as you did in making it.', 'intent': 'Casual_response'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Provided example: Greetings', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Greetings!', 'intent': 'Extend_greetings'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Greetings!', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Would you like to grab a drink with me?', 'intent': 'Casual_question'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Would you be interested in grabbing a drink together?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Of course!', 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Of course!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Sample rephrased: Can you tell me the location of the glasses?', 'intent': 'Ask_about_location'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Can you tell me the location of the glasses?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'They are resting on the table.', 'intent': 'Inform_location'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'They are resting on the table.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""Alright, I'll go fetch them."", 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""Sure, I'll go fetch them."", 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'I have obtained the spectacles.', 'intent': 'Inform_condition'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'I have received the glasses.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Sure, thank you!', 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Of course, thank you!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'You have accidentally chosen the incorrect object; you selected a plate instead of a glass.', 'intent': 'Inform_action'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'You have mistakenly picked up a plate instead of a glass.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Which of these is the glass?', 'intent': 'Ask_about_object'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Which one of these is the glass?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'The glass is of a greater height and has a cylindrical shape.', 'intent': 'iInform_object'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'The glass is elongated and has a cylindrical shape.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'Alright, I believe I have correctly figured it out now!', 'intent': 'Inform_understanding'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Alright. I believe I got it correct this time!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Certainly, you've nailed it! Much appreciated!"", 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Original: Yes, you understood! Thank you!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'What do you suggest I should do with this glass?', 'intent': 'Ask_next_step'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'What should be done with the glass?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""Could you fetch them for me? It's necessary to clean it before we can use it."", 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Sure, can you please bring them to me? We need to clean them before using.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright. That sounds great!', 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Alright. Sounds great!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'How can we clean the glass?', 'intent': 'Ask_next_step'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'What is the process for cleaning the glass?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You must start by placing it in the sink initially.', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'You must start by placing it in the sink.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Is this what you mean?', 'intent': 'Ask_about_action'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Do you mean something along these lines?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'That is indeed the correct way to go about it.', 'intent': 'Inform_action'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Yes, that is the correct way to go about it.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Understood.', 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Understood.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'So, is that all or is there something else we need to do?', 'intent': 'Ask_next_step'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Is that all, or is there another task we need to complete?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'It is now necessary for us to activate the water supply.', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Now we need to activate the water supply.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'The sample provided:', 'intent': 'Display_confusion'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Provided example:', 'intent': 'Display_confusion'}","{'user': 'Alien', 'text': 'I am bewildered, as there seems to be a lack of water in sight.', 'intent': 'Explain_confused'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'I am puzzled, there is no water in sight.', 'intent': 'Explain_confused'}","{'user': 'Human', 'text': 'No worries, simply adjust the correct nozzle to allow the water to flow out.', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'No worries, all you need to do is adjust the correct nozzle in order for the water to flow out.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Is this what you mean?', 'intent': 'Ask_about_action'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Do you mean like this?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Yes, that is accurate.', 'intent': 'Inform_action'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'That is indeed accurate.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'The glass appears to be quite clean at the moment. What would be the next step to take?', 'intent': 'Ask_next_step'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'The glass appears to be quite pristine at the moment. What steps should I take next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'It appears quite tidy. We need to shut off the water now that we have finished washing the glass.', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'The glass appears to be quite clean now. We can go ahead and switch off the water as we have finished washing it.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Would you like assistance with that?', 'intent': 'Ask_want_help'}"
